Date,Open,High,Low,Close,Adj Close,Volume
2011-03-01,12226.490234375,12261.3798828125,12054.990234375,12058.01953125,12058.01953125,183240000
2011-03-02,12057.33984375,12115.1201171875,12018.6298828125,12066.7998046875,12066.7998046875,147270000
2011-03-03,12068.009765625,12283.099609375,12068.009765625,12258.2001953125,12258.2001953125,157840000
2011-03-04,12258.8798828125,12271.3701171875,12079.509765625,12169.8798828125,12169.8798828125,166700000
2011-03-07,12171.08984375,12243.4404296875,12041.599609375,12090.0302734375,12090.0302734375,176200000
2011-03-08,12085.8701171875,12251.2001953125,12072.2099609375,12214.3798828125,12214.3798828125,158610000
2011-03-09,12211.16015625,12257.8203125,12156.599609375,12213.08984375,12213.08984375,128360000
2011-03-10,12211.4296875,12211.4296875,11974.3896484375,11984.6103515625,11984.6103515625,180660000
2011-03-11,11976.9599609375,12087.009765625,11936.3203125,12044.400390625,12044.400390625,143670000
2011-03-14,12042.1298828125,12042.1298828125,11897.3095703125,11993.16015625,11993.16015625,163000000
2011-03-15,11988.6904296875,11988.6904296875,11696.25,11855.419921875,11855.419921875,221930000
2011-03-16,11854.2001953125,11856.7001953125,11555.48046875,11613.2998046875,11613.2998046875,254070000
2011-03-17,11614.8896484375,11800.5400390625,11614.8203125,11774.58984375,11774.58984375,182260000
2011-03-18,11777.23046875,11927.08984375,11777.23046875,11858.51953125,11858.51953125,355050000
2011-03-21,11860.1103515625,12078.2998046875,11860.1103515625,12036.5302734375,12036.5302734375,143390000
2011-03-22,12036.3701171875,12050.98046875,12002.849609375,12018.6298828125,12018.6298828125,115660000
2011-03-23,12018.400390625,12116.1396484375,11972.6103515625,12086.01953125,12086.01953125,133940000
2011-03-24,12087.5400390625,12191.1796875,12087.5400390625,12170.5595703125,12170.5595703125,131610000
2011-03-25,12170.7099609375,12259.7900390625,12170.7099609375,12220.58984375,12220.58984375,129790000
2011-03-28,12221.1904296875,12272.919921875,12197.8798828125,12197.8798828125,12197.8798828125,123070000
2011-03-29,12194.48046875,12285.41015625,12173.509765625,12279.009765625,12279.009765625,129030000
2011-03-30,12280.0703125,12383.4599609375,12280.0703125,12350.6103515625,12350.6103515625,140340000
2011-03-31,12350.759765625,12381.6796875,12319.009765625,12319.73046875,12319.73046875,186140000
2011-04-01,12321.01953125,12419.7099609375,12321.01953125,12376.7197265625,12376.7197265625,147600000
2011-04-04,12374.599609375,12407.41015625,12369.150390625,12400.0302734375,12400.0302734375,114660000
2011-04-05,12402.080078125,12438.1396484375,12353.33984375,12393.900390625,12393.900390625,142340000
2011-04-06,12386.66015625,12450.9296875,12386.66015625,12426.75,12426.75,182350000
2011-04-07,12426.4501953125,12440.5595703125,12328.3603515625,12409.490234375,12409.490234375,158590000
2011-04-08,12409.8701171875,12450.3603515625,12320.7197265625,12380.0498046875,12380.0498046875,122820000
2011-04-11,12380.4296875,12444.0,12352.8798828125,12381.1103515625,12381.1103515625,109950000
2011-04-12,12381.1904296875,12381.1904296875,12233.0,12263.580078125,12263.580078125,137260000
2011-04-13,12263.650390625,12335.099609375,12224.4501953125,12270.990234375,12270.990234375,118950000
2011-04-14,12270.240234375,12305.580078125,12163.8603515625,12285.150390625,12285.150390625,140670000
2011-04-15,12285.4501953125,12369.26953125,12272.580078125,12341.830078125,12341.830078125,234710000
2011-04-18,12339.7099609375,12339.7900390625,12093.8896484375,12201.58984375,12201.58984375,190220000
2011-04-19,12201.4404296875,12275.33984375,12200.2998046875,12266.75,12266.75,149870000
2011-04-20,12266.75,12475.5302734375,12263.580078125,12453.5400390625,12453.5400390625,203900000
2011-04-21,12453.6201171875,12506.0595703125,12447.5595703125,12505.990234375,12505.990234375,166630000
2011-04-25,12505.990234375,12506.2197265625,12446.0498046875,12479.8798828125,12479.8798828125,128660000
2011-04-26,12480.8603515625,12613.16015625,12478.1396484375,12595.3701171875,12595.3701171875,183980000
2011-04-27,12592.23046875,12708.3701171875,12588.330078125,12690.9599609375,12690.9599609375,160550000
2011-04-28,12689.900390625,12776.1396484375,12674.5400390625,12763.3095703125,12763.3095703125,148760000
2011-04-29,12763.4599609375,12832.830078125,12751.1298828125,12810.5400390625,12810.5400390625,378620000
2011-05-02,12810.16015625,12876.0,12784.6201171875,12807.3603515625,12807.3603515625,150960000
2011-05-03,12806.3798828125,12840.66015625,12749.990234375,12807.509765625,12807.509765625,191510000
2011-05-04,12806.2900390625,12806.6796875,12673.01953125,12723.580078125,12723.580078125,193720000
2011-05-05,12723.650390625,12724.5595703125,12521.2802734375,12584.169921875,12584.169921875,176950000
2011-05-06,12580.759765625,12759.23046875,12579.9296875,12638.740234375,12638.740234375,168320000
2011-05-09,12637.830078125,12722.0703125,12620.2001953125,12684.6796875,12684.6796875,133940000
2011-05-10,12685.1298828125,12781.0595703125,12681.650390625,12760.3603515625,12760.3603515625,156000000
2011-05-11,12745.8701171875,12748.2099609375,12577.2099609375,12630.0302734375,12630.0302734375,200680000
2011-05-12,12629.9599609375,12718.580078125,12537.169921875,12695.919921875,12695.919921875,216510000
2011-05-13,12695.650390625,12714.5,12543.1904296875,12595.75,12595.75,169940000
2011-05-16,12594.76953125,12642.900390625,12530.8095703125,12548.3701171875,12548.3701171875,192310000
2011-05-17,12541.330078125,12541.330078125,12378.83984375,12479.580078125,12479.580078125,192830000
2011-05-18,12471.7802734375,12571.150390625,12443.099609375,12560.1796875,12560.1796875,175120000
2011-05-19,12561.4599609375,12633.58984375,12533.4599609375,12605.3203125,12605.3203125,158470000
2011-05-20,12604.7197265625,12604.830078125,12485.8603515625,12512.0400390625,12512.0400390625,174980000
2011-05-23,12511.3603515625,12511.3603515625,12331.76953125,12381.259765625,12381.259765625,150720000
2011-05-24,12381.5703125,12422.5498046875,12350.0400390625,12356.2099609375,12356.2099609375,145920000
2011-05-25,12355.4501953125,12440.0302734375,12309.51953125,12394.66015625,12394.66015625,145750000
2011-05-26,12391.6298828125,12441.580078125,12317.919921875,12402.759765625,12402.759765625,149070000
2011-05-27,12398.0595703125,12483.8095703125,12397.6904296875,12441.580078125,12441.580078125,126030000
2011-05-31,12443.400390625,12574.2900390625,12443.400390625,12569.7900390625,12569.7900390625,208290000
2011-06-01,12569.41015625,12569.490234375,12282.419921875,12290.1396484375,12290.1396484375,183020000
2011-06-02,12289.6103515625,12306.7099609375,12190.5400390625,12248.5498046875,12248.5498046875,156370000
2011-06-03,12247.7998046875,12247.8701171875,12104.0302734375,12151.259765625,12151.259765625,157740000
2011-06-06,12151.1904296875,12151.490234375,12070.66015625,12089.9599609375,12089.9599609375,166600000
2011-06-07,12090.1796875,12178.8896484375,12066.6103515625,12070.8095703125,12070.8095703125,162610000
2011-06-08,12066.26953125,12098.3603515625,12024.259765625,12048.9404296875,12048.9404296875,156870000
2011-06-09,12049.4697265625,12183.1201171875,12049.08984375,12124.3603515625,12124.3603515625,149700000
2011-06-10,12124.169921875,12124.849609375,11937.419921875,11951.91015625,11951.91015625,178310000
2011-06-13,11945.330078125,12011.66015625,11917.7802734375,11952.9697265625,11952.9697265625,153370000
2011-06-14,11951.3798828125,12120.7998046875,11951.3798828125,12076.1103515625,12076.1103515625,159620000
2011-06-15,12075.1201171875,12075.2001953125,11862.5302734375,11897.26953125,11897.26953125,182500000
2011-06-16,11896.1298828125,11990.01953125,11875.76953125,11961.51953125,11961.51953125,189500000
2011-06-17,11962.66015625,12072.8896484375,11962.509765625,12004.3603515625,12004.3603515625,342010000
2011-06-20,12004.2802734375,12099.8701171875,11971.2900390625,12080.3798828125,12080.3798828125,127250000
2011-06-21,12081.330078125,12217.330078125,12081.1796875,12190.009765625,12190.009765625,147570000
2011-06-22,12189.7099609375,12207.990234375,12105.849609375,12109.669921875,12109.669921875,125330000
2011-06-23,12108.349609375,12108.73046875,11874.9404296875,12050.0,12050.0,206760000
2011-06-24,12049.240234375,12057.1904296875,11925.419921875,11934.580078125,11934.580078125,279660000
2011-06-27,11934.66015625,12098.8095703125,11934.0498046875,12043.5595703125,12043.5595703125,177920000
2011-06-28,12043.5595703125,12190.4296875,12042.2802734375,12188.6904296875,12188.6904296875,135050000
2011-06-29,12187.6298828125,12284.3896484375,12175.8603515625,12261.419921875,12261.419921875,158720000
2011-06-30,12262.25,12427.08984375,12262.099609375,12414.33984375,12414.33984375,179980000
2011-07-01,12414.33984375,12596.1298828125,12404.080078125,12582.76953125,12582.76953125,141870000
2011-07-05,12569.8701171875,12601.7998046875,12540.580078125,12569.8701171875,12569.8701171875,123000000
2011-07-06,12562.4697265625,12643.240234375,12539.2099609375,12626.01953125,12626.01953125,132330000
2011-07-07,12627.23046875,12753.8896484375,12627.23046875,12719.490234375,12719.490234375,153740000
2011-07-08,12717.900390625,12717.900390625,12567.41015625,12657.2001953125,12657.2001953125,131150000
2011-07-11,12655.6201171875,12655.83984375,12470.2998046875,12505.759765625,12505.759765625,133250000
2011-07-12,12505.5400390625,12570.580078125,12446.8798828125,12446.8798828125,12446.8798828125,162640000
2011-07-13,12447.330078125,12611.0400390625,12447.330078125,12491.6103515625,12491.6103515625,139970000
2011-07-14,12491.5302734375,12581.98046875,12414.41015625,12437.1201171875,12437.1201171875,140810000
2011-07-15,12437.1201171875,12504.8203125,12406.08984375,12479.73046875,12479.73046875,215420000
2011-07-18,12475.1103515625,12475.259765625,12296.23046875,12385.16015625,12385.16015625,148950000
2011-07-19,12386.0302734375,12607.5595703125,12385.9599609375,12587.419921875,12587.419921875,167550000
2011-07-20,12583.6796875,12603.509765625,12546.5595703125,12571.91015625,12571.91015625,140340000
2011-07-21,12567.0703125,12751.4296875,12566.6103515625,12724.41015625,12724.41015625,188410000
2011-07-22,12724.7099609375,12740.8701171875,12644.1904296875,12681.16015625,12681.16015625,136760000
2011-07-25,12679.7197265625,12679.9501953125,12536.1904296875,12592.7998046875,12592.7998046875,128760000
2011-07-26,12592.1201171875,12593.400390625,12489.0400390625,12501.2998046875,12501.2998046875,145140000
2011-07-27,12498.419921875,12498.650390625,12289.6904296875,12302.5498046875,12302.5498046875,182770000
2011-07-28,12301.7197265625,12384.900390625,12226.830078125,12240.1103515625,12240.1103515625,148710000
2011-07-29,12239.3603515625,12243.0703125,12083.4501953125,12143.240234375,12143.240234375,230910000
2011-08-01,12144.2197265625,12282.419921875,11998.080078125,12132.490234375,12132.490234375,182820000
2011-08-02,12129.76953125,12130.2998046875,11865.5595703125,11866.6201171875,11866.6201171875,207060000
2011-08-03,11863.740234375,11904.91015625,11700.33984375,11896.4404296875,11896.4404296875,198220000
2011-08-04,11893.8603515625,11893.9404296875,11372.1396484375,11383.6796875,11383.6796875,300760000
2011-08-05,11383.98046875,11555.41015625,11139.0,11444.6103515625,11444.6103515625,406310000
2011-08-08,11433.9296875,11434.08984375,10809.849609375,10809.849609375,10809.849609375,479980000
2011-08-09,10810.91015625,11244.009765625,10604.0703125,11239.76953125,11239.76953125,431410000
2011-08-10,11228.0,11228.0,10686.490234375,10719.9404296875,10719.9404296875,396300000
2011-08-11,10729.849609375,11278.900390625,10729.849609375,11143.3095703125,11143.3095703125,393190000
2011-08-12,11143.4599609375,11346.669921875,11142.1796875,11269.01953125,11269.01953125,228030000
2011-08-15,11269.849609375,11484.599609375,11269.849609375,11482.900390625,11482.900390625,188120000
2011-08-16,11480.48046875,11488.009765625,11292.6298828125,11405.9296875,11405.9296875,187800000
2011-08-17,11392.009765625,11529.669921875,11322.2998046875,11410.2099609375,11410.2099609375,171280000
2011-08-18,11406.26953125,11406.5,10881.599609375,10990.580078125,10990.580078125,308520000
2011-08-19,10989.75,11086.400390625,10801.41015625,10817.650390625,10817.650390625,336370000
2011-08-22,10820.3701171875,11020.5498046875,10820.3701171875,10854.650390625,10854.650390625,226720000
2011-08-23,10854.580078125,11176.83984375,10854.4296875,11176.759765625,11176.759765625,244130000
2011-08-24,11175.7802734375,11331.5703125,11113.0400390625,11320.7099609375,11320.7099609375,227380000
2011-08-25,11321.01953125,11406.3896484375,11106.759765625,11149.8203125,11149.8203125,255050000
2011-08-26,11149.8203125,11326.4296875,10929.2001953125,11284.5400390625,11284.5400390625,244410000
2011-08-29,11286.650390625,11541.7802734375,11286.580078125,11539.25,11539.25,177540000
2011-08-30,11532.1298828125,11630.0703125,11429.3896484375,11559.9501953125,11559.9501953125,182090000
2011-08-31,11560.48046875,11712.599609375,11528.080078125,11613.5302734375,11613.5302734375,229740000
2011-09-01,11613.2998046875,11716.83984375,11488.4599609375,11493.5703125,11493.5703125,178110000
2011-09-02,11492.0595703125,11492.1396484375,11211.349609375,11240.259765625,11240.259765625,174660000
2011-09-06,11237.3095703125,11237.4599609375,10932.5302734375,11139.2998046875,11139.2998046875,217420000
2011-09-07,11137.6298828125,11414.8603515625,11137.6298828125,11414.8603515625,11414.8603515625,166320000
2011-09-08,11414.8603515625,11477.2998046875,11283.740234375,11295.8095703125,11295.8095703125,173040000
2011-09-09,11294.599609375,11294.830078125,10935.6396484375,10992.1298828125,10992.1298828125,228170000
2011-09-12,10990.009765625,11062.0302734375,10824.759765625,11061.1201171875,11061.1201171875,197160000
2011-09-13,11054.990234375,11140.849609375,10987.1796875,11105.849609375,11105.849609375,189980000
2011-09-14,11106.830078125,11386.7802734375,10993.83984375,11246.73046875,11246.73046875,192600000
2011-09-15,11247.7197265625,11433.400390625,11247.490234375,11433.1796875,11433.1796875,172080000
2011-09-16,11433.7099609375,11532.4697265625,11407.41015625,11509.08984375,11509.08984375,425900000
2011-09-19,11506.8203125,11506.8203125,11255.25,11401.009765625,11401.009765625,157580000
2011-09-20,11401.4697265625,11550.2197265625,11373.919921875,11408.66015625,11408.66015625,157060000
2011-09-21,11408.580078125,11447.8603515625,11117.2802734375,11124.83984375,11124.83984375,221860000
2011-09-22,11121.8896484375,11122.1201171875,10597.1396484375,10733.830078125,10733.830078125,306170000
2011-09-23,10732.76953125,10808.490234375,10638.73046875,10771.48046875,10771.48046875,223140000
2011-09-26,10771.7802734375,11057.490234375,10771.7802734375,11043.8603515625,11043.8603515625,225620000
2011-09-27,11045.23046875,11369.2998046875,11045.23046875,11190.6904296875,11190.6904296875,212700000
2011-09-28,11189.099609375,11317.080078125,10996.98046875,11010.900390625,11010.900390625,172410000
2011-09-29,11012.7900390625,11271.1396484375,10965.4501953125,11153.98046875,11153.98046875,191340000
2011-09-30,11152.3203125,11152.3896484375,10909.51953125,10913.3798828125,10913.3798828125,213200000
2011-10-03,10912.099609375,10979.1904296875,10653.33984375,10655.2998046875,10655.2998046875,242870000
2011-10-04,10651.4404296875,10825.4404296875,10404.490234375,10808.7099609375,10808.7099609375,267440000
2011-10-05,10800.4697265625,10950.8896484375,10738.099609375,10939.9501953125,10939.9501953125,226440000
2011-10-06,10939.8701171875,11132.599609375,10858.669921875,11123.330078125,11123.330078125,190030000
2011-10-07,11123.41015625,11232.0498046875,11051.1298828125,11103.1201171875,11103.1201171875,188080000
2011-10-10,11104.5595703125,11433.330078125,11104.5595703125,11433.1796875,11433.1796875,144270000
2011-10-11,11432.7998046875,11447.8603515625,11365.669921875,11416.2998046875,11416.2998046875,133360000
2011-10-12,11417.3603515625,11625.2998046875,11417.2802734375,11518.849609375,11518.849609375,188130000
2011-10-13,11518.08984375,11518.08984375,11377.8203125,11478.1298828125,11478.1298828125,143990000
2011-10-14,11478.9697265625,11646.830078125,11478.66015625,11644.490234375,11644.490234375,133570000
2011-10-17,11643.349609375,11643.349609375,11378.349609375,11397.0,11397.0,140360000
2011-10-18,11396.169921875,11652.740234375,11296.1201171875,11577.0498046875,11577.0498046875,201410000
2011-10-19,11577.5400390625,11633.7001953125,11469.169921875,11504.6201171875,11504.6201171875,169580000
2011-10-20,11502.1298828125,11581.25,11391.1396484375,11541.7802734375,11541.7802734375,166100000
2011-10-21,11543.2197265625,11812.4599609375,11542.83984375,11808.7900390625,11808.7900390625,264000000
2011-10-24,11807.9599609375,11940.75,11805.76953125,11913.6201171875,11913.6201171875,161870000
2011-10-25,11912.6298828125,11912.8603515625,11682.51953125,11706.6201171875,11706.6201171875,161450000
2011-10-26,11707.759765625,11891.2099609375,11694.3603515625,11869.0400390625,11869.0400390625,183730000
2011-10-27,11872.0703125,12284.3095703125,11872.0703125,12208.5498046875,12208.5498046875,251640000
2011-10-28,12207.33984375,12251.919921875,12164.240234375,12231.1103515625,12231.1103515625,163620000
2011-10-31,12229.2197265625,12229.2900390625,11954.41015625,11955.009765625,11955.009765625,185790000
2011-11-01,11951.5302734375,11951.759765625,11630.0302734375,11657.9599609375,11657.9599609375,218290000
2011-11-02,11658.490234375,11876.830078125,11658.490234375,11836.0400390625,11836.0400390625,154140000
2011-11-03,11835.58984375,12065.9296875,11835.4296875,12044.4697265625,12044.4697265625,158170000
2011-11-04,12043.41015625,12043.490234375,11850.3095703125,11983.240234375,11983.240234375,126150000
2011-11-07,11983.01953125,12074.4404296875,11880.6904296875,12068.3896484375,12068.3896484375,122110000
2011-11-08,12055.51953125,12187.509765625,12002.169921875,12170.1796875,12170.1796875,144950000
2011-11-09,12166.400390625,12166.400390625,11736.9296875,11780.9404296875,11780.9404296875,180200000
2011-11-10,11780.0302734375,11961.1396484375,11779.8798828125,11893.8603515625,11893.8603515625,165250000
2011-11-11,11896.2802734375,12179.7197265625,11896.2802734375,12153.6796875,12153.6796875,134520000
2011-11-14,12153.0,12170.5595703125,12027.0302734375,12078.98046875,12078.98046875,119610000
2011-11-15,12077.919921875,12165.1103515625,12001.259765625,12096.16015625,12096.16015625,14510000
2011-11-16,12084.740234375,12109.0302734375,11890.5703125,11905.58984375,11905.58984375,166220000
2011-11-17,11905.669921875,11948.4296875,11676.349609375,11770.73046875,11770.73046875,169830000
2011-11-18,11768.98046875,11854.8095703125,11755.8203125,11796.16015625,11796.16015625,181240000
2011-11-21,11795.5498046875,11795.7001953125,11454.0703125,11547.3095703125,11547.3095703125,170960000
2011-11-22,11542.3896484375,11571.75,11433.9697265625,11493.7197265625,11493.7197265625,148570000
2011-11-23,11492.740234375,11492.8203125,11257.5498046875,11257.5498046875,11257.5498046875,152220000
2011-11-25,11251.8798828125,11361.4697265625,11231.4296875,11231.650390625,11231.650390625,87480000
2011-11-28,11232.4697265625,11562.099609375,11232.16015625,11523.009765625,11523.009765625,204950000
2011-11-29,11523.009765625,11624.009765625,11517.0400390625,11555.6298828125,11555.6298828125,156950000
2011-11-30,11559.26953125,12045.6796875,11559.26953125,12045.6796875,12045.6796875,286790000
2011-12-01,12046.2099609375,12062.6396484375,11974.6201171875,12020.0302734375,12020.0302734375,143700000
2011-12-02,12022.3701171875,12146.6796875,12007.1201171875,12019.419921875,12019.419921875,150110000
2011-12-05,12021.5400390625,12186.5302734375,12021.4599609375,12097.830078125,12097.830078125,153830000
2011-12-06,12097.75,12215.7099609375,12076.7099609375,12150.1298828125,12150.1298828125,145920000
2011-12-07,12144.41015625,12257.669921875,12060.3701171875,12196.3701171875,12196.3701171875,168440000
2011-12-08,12195.91015625,12195.91015625,11966.2197265625,11997.7001953125,11997.7001953125,165880000
2011-12-09,11996.0302734375,12212.830078125,11995.509765625,12184.259765625,12184.259765625,154250000
2011-12-12,12181.080078125,12181.3798828125,11940.8603515625,12021.3896484375,12021.3896484375,149050000
2011-12-13,12018.66015625,12147.7001953125,11904.3798828125,11954.9404296875,11954.9404296875,171910000
2011-12-14,11949.7197265625,11950.01953125,11786.4697265625,11823.48046875,11823.48046875,161240000
2011-12-15,11825.2900390625,11967.83984375,11825.2197265625,11868.8095703125,11868.8095703125,136930000
2011-12-16,11870.25,11968.1796875,11819.3095703125,11866.3896484375,11866.3896484375,389520000
2011-12-19,11866.5400390625,11925.8798828125,11735.1904296875,11766.259765625,11766.259765625,135170000
2011-12-20,11769.2099609375,12117.1298828125,11768.830078125,12103.580078125,12103.580078125,165180000
2011-12-21,12103.580078125,12119.7001953125,11999.4404296875,12107.740234375,12107.740234375,163250000
2011-12-22,12107.58984375,12182.7099609375,12107.3701171875,12169.650390625,12169.650390625,151610000
2011-12-23,12169.8798828125,12297.4404296875,12169.7998046875,12294.0,12294.0,80420000
2011-12-27,12293.4697265625,12328.4697265625,12269.9697265625,12291.349609375,12291.349609375,95980000
2011-12-28,12288.849609375,12299.1103515625,12140.169921875,12151.41015625,12151.41015625,84010000
2011-12-29,12152.3203125,12293.9599609375,12152.08984375,12287.0400390625,12287.0400390625,8410000
2011-12-30,12286.2802734375,12290.0595703125,12213.7802734375,12217.5595703125,12217.5595703125,96670000
2012-01-03,12221.1904296875,12479.650390625,12221.1904296875,12397.3798828125,12397.3798828125,152560000
2012-01-04,12392.4599609375,12430.0,12337.25,12418.419921875,12418.419921875,145130000
2012-01-05,12418.419921875,12435.98046875,12283.900390625,12415.7001953125,12415.7001953125,158440000
2012-01-06,12407.4501953125,12415.240234375,12332.41015625,12359.919921875,12359.919921875,131120000
2012-01-09,12359.3095703125,12409.080078125,12333.849609375,12392.6904296875,12392.6904296875,122200000
2012-01-10,12394.509765625,12514.6904296875,12394.509765625,12462.4697265625,12462.4697265625,141230000
2012-01-11,12459.51953125,12462.580078125,12399.009765625,12449.4501953125,12449.4501953125,130260000
2012-01-12,12449.91015625,12483.7001953125,12385.080078125,12471.01953125,12471.01953125,128230000
2012-01-13,12469.9599609375,12470.1201171875,12311.7900390625,12422.0595703125,12422.0595703125,161470000
2012-01-17,12423.1201171875,12573.650390625,12423.1201171875,12482.0703125,12482.0703125,148670000
2012-01-18,12474.6904296875,12582.2802734375,12453.2001953125,12578.9501953125,12578.9501953125,154170000
2012-01-19,12578.1904296875,12625.7998046875,12563.580078125,12623.98046875,12623.98046875,148030000
2012-01-20,12623.830078125,12720.48046875,12620.759765625,12720.48046875,12720.48046875,255110000
2012-01-23,12720.25,12764.490234375,12665.830078125,12708.8203125,12708.8203125,149860000
2012-01-24,12708.3701171875,12708.51953125,12613.5400390625,12675.75,12675.75,125420000
2012-01-25,12673.6298828125,12778.259765625,12580.1201171875,12758.849609375,12758.849609375,135430000
2012-01-26,12756.9599609375,12841.9501953125,12695.16015625,12734.6298828125,12734.6298828125,130840000
2012-01-27,12733.9501953125,12733.9501953125,12630.7197265625,12660.4599609375,12660.4599609375,164410000
2012-01-30,12659.169921875,12659.3203125,12529.41015625,12653.7197265625,12653.7197265625,130430000
2012-01-31,12654.7802734375,12720.099609375,12567.330078125,12632.91015625,12632.91015625,168070000
2012-02-01,12632.759765625,12784.6201171875,12632.759765625,12716.4599609375,12716.4599609375,143500000
2012-02-02,12716.5400390625,12741.8896484375,12676.0498046875,12705.41015625,12705.41015625,114360000
2012-02-03,12705.0400390625,12869.9501953125,12704.9599609375,12862.23046875,12862.23046875,142840000
2012-02-06,12860.7197265625,12860.7900390625,12793.4296875,12845.1298828125,12845.1298828125,108040000
2012-02-07,12844.3701171875,12903.7099609375,12782.5703125,12878.2001953125,12878.2001953125,116150000
2012-02-08,12865.7900390625,12893.6396484375,12817.6904296875,12883.9501953125,12883.9501953125,138250000
2012-02-09,12884.41015625,12924.7099609375,12846.41015625,12890.4599609375,12890.4599609375,157080000
2012-02-10,12889.5498046875,12889.6298828125,12743.5595703125,12801.23046875,12801.23046875,123620000
2012-02-13,12799.1103515625,12887.9296875,12799.1103515625,12874.0400390625,12874.0400390625,112240000
2012-02-14,12871.76953125,12878.8798828125,12786.9296875,12878.2802734375,12878.2802734375,120050000
2012-02-15,12864.650390625,12899.4697265625,12753.6201171875,12780.9501953125,12780.9501953125,127560000
2012-02-16,12779.8095703125,12914.0,12779.580078125,12904.080078125,12904.080078125,134450000
2012-02-17,12903.330078125,12967.919921875,12903.25,12949.8701171875,12949.8701171875,234650000
2012-02-21,12949.33984375,13005.0400390625,12926.1103515625,12965.6904296875,12965.6904296875,164780000
2012-02-22,12966.2197265625,12977.91015625,12914.830078125,12938.669921875,12938.669921875,124200000
2012-02-23,12937.080078125,12996.080078125,12882.669921875,12984.6904296875,12984.6904296875,120480000
2012-02-24,12981.2001953125,13013.8203125,12950.58984375,12982.9501953125,12982.9501953125,89440000
2012-02-27,12981.1298828125,13027.51953125,12882.58984375,12981.509765625,12981.509765625,143530000
2012-02-28,12976.740234375,13021.509765625,12952.8203125,13005.1201171875,13005.1201171875,114490000
2012-02-29,13005.419921875,13055.75,12929.66015625,12952.0703125,12952.0703125,182460000
2012-03-01,12952.2900390625,13032.669921875,12943.0595703125,12980.2998046875,12980.2998046875,139670000
2012-03-02,12980.75,12997.509765625,12927.76953125,12977.5703125,12977.5703125,93900000
2012-03-05,12977.33984375,12977.33984375,12883.91015625,12962.8095703125,12962.8095703125,108630000
2012-03-06,12958.650390625,12958.73046875,12734.8603515625,12759.150390625,12759.150390625,142330000
2012-03-07,12756.1201171875,12857.73046875,12751.509765625,12837.330078125,12837.330078125,175110000
2012-03-08,12835.5302734375,12937.1904296875,12835.5302734375,12907.9404296875,12907.9404296875,103530000
2012-03-09,12908.6201171875,12968.7900390625,12906.4296875,12922.01953125,12922.01953125,103240000
2012-03-12,12920.580078125,12976.3603515625,12919.98046875,12959.7099609375,12959.7099609375,100000000
2012-03-13,12953.2001953125,13180.400390625,12953.1298828125,13177.6796875,13177.6796875,163130000
2012-03-14,13177.150390625,13221.26953125,13166.25,13194.099609375,13194.099609375,163610000
2012-03-15,13192.9697265625,13253.509765625,13170.1904296875,13252.759765625,13252.759765625,161650000
2012-03-16,13253.509765625,13289.080078125,13231.4501953125,13232.6201171875,13232.6201171875,392620000
2012-03-19,13231.9404296875,13269.7099609375,13208.6298828125,13239.1298828125,13239.1298828125,147120000
2012-03-20,13238.4501953125,13238.4501953125,13123.3798828125,13170.1904296875,13170.1904296875,131660000
2012-03-21,13170.7900390625,13190.01953125,13112.9296875,13124.6201171875,13124.6201171875,124860000
2012-03-22,13124.400390625,13124.4697265625,13017.419921875,13046.1396484375,13046.1396484375,122060000
2012-03-23,13045.990234375,13099.91015625,13002.76953125,13080.73046875,13080.73046875,129930000
2012-03-26,13082.6201171875,13243.8603515625,13082.3896484375,13241.6298828125,13241.6298828125,122080000
2012-03-27,13242.08984375,13264.98046875,13194.330078125,13197.73046875,13197.73046875,129280000
2012-03-28,13195.3896484375,13212.6396484375,13069.259765625,13126.2099609375,13126.2099609375,141540000
2012-03-29,13125.990234375,13151.5703125,13032.669921875,13145.8203125,13145.8203125,136250000
2012-03-30,13147.9404296875,13224.490234375,13147.7802734375,13212.0400390625,13212.0400390625,171190000
2012-04-02,13211.3603515625,13297.1103515625,13153.6904296875,13264.490234375,13264.490234375,108790000
2012-04-03,13258.9599609375,13265.3603515625,13131.2099609375,13199.5498046875,13199.5498046875,123980000
2012-04-04,13198.1904296875,13198.1904296875,13020.8603515625,13074.75,13074.75,125000000
2012-04-05,13067.1796875,13088.1103515625,13012.4599609375,13060.1396484375,13060.1396484375,109530000
2012-04-09,13057.5703125,13057.7197265625,12903.7802734375,12929.58984375,12929.58984375,105580000
2012-04-10,12929.4404296875,12929.58984375,12710.5595703125,12715.9296875,12715.9296875,159290000
2012-04-11,12716.919921875,12844.8203125,12716.919921875,12805.3896484375,12805.3896484375,125210000
2012-04-12,12806.4501953125,12986.9599609375,12806.2998046875,12986.580078125,12986.580078125,119780000
2012-04-13,12986.2001953125,12986.349609375,12845.2802734375,12849.58984375,12849.58984375,140990000
2012-04-16,12850.8798828125,12986.76953125,12850.7998046875,12921.41015625,12921.41015625,120990000
2012-04-17,12921.7900390625,13131.3603515625,12921.7900390625,13115.5400390625,13115.5400390625,115320000
2012-04-18,13114.5595703125,13114.5595703125,13027.490234375,13032.75,13032.75,113520000
2012-04-19,13028.73046875,13080.2001953125,12896.8203125,12964.099609375,12964.099609375,139810000
2012-04-20,12964.48046875,13082.5400390625,12964.25,13029.259765625,13029.259765625,212080000
2012-04-23,13028.2001953125,13028.2001953125,12845.580078125,12927.169921875,12927.169921875,139370000
